numero_notificacion;fecha;codigo_predio;nombre_predio;zona;sirex;Sigla;unidad_operativa;intervencion;rut_emsefor;nombre_emsefor;Numero_Acta;rut_jfaena;nombre_jfaena;especie;Producto;producto_sap;largo;corteza;estado_madera;codigo_destino;descripcion_destino;banda_diametrica;Tipo_Producto;Condicion_Producto;Trozos;Metro_Ruma;Factor;m3ssc;ID_FSC;DESCRIP_FSC;ID_CERTFOR;DESCRIP_CERTFOR
829941;2026-06-01T00:34:29;20085;V. LEBU Y LOS ALTOS;BC01;si;Y552;COSECHA;COSECHA;77224300-6;SOC. DE SERVICIOS FORESTALES NYLYUMAR LTDA.;2077481;77224300-6;NYLYUMAR LTDA. SOC. DE SERV. FORESTALES;EUGL;E0550UGCPLLF;EUGL-PULP-COS-CC;5.5;CC;Fresca;C183;CP MAPA;;PULPABLE;Normal;;185.287;1.46;270.519;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829942;2026-06-01T00:34:34;12191;CE-27 ESPINALILLO YBAR;FT01;no;MG5;COSECHA;COSECHA;79662560-0;FORESTAL MILLALEMU Y CIA.LTDA.;2077992;79662560-0;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;PIRA;P0244URC18-38;PIRA-PULP-COS-CC;2.44;CC;Fresca;T010;CP CONSTITUCION;;PULPABLE;Normal;;20.32;1.596;32.431;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829942;2026-06-01T00:34:34;12191;CE-27 ESPINALILLO YBAR;FT01;no;MG5;COSECHA;COSECHA;79662560-0;FORESTAL MILLALEMU Y CIA.LTDA.;2077992;79662560-0;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;PIRA;P0244URC8-16;PIRA-PULP-COS-CC;2.44;CC;Fresca;T010;CP CONSTITUCION;;PULPABLE;Normal;;87.52;1.596;139.682;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829942;2026-06-01T00:34:34;12191;CE-27 ESPINALILLO YBAR;FT01;no;MG5;COSECHA;COSECHA;79662560-0;FORESTAL MILLALEMU Y CIA.LTDA.;2077992;79662560-0;MILLALEMU Y CIA.LTDA. FORESTAL MILLALEMU;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;T014;CN VINALES;16-38;ASERRABLE;Normal;424;;0.191;80.984;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829943;2026-06-01T00:34:50;11947;MOLCO CBB;FT01;si;FA02;COSECHA;COSECHA;77141170-3;FORESTAL RIO VERDE LTDA.;2077644;77141170-3;RIO VERDE LTDA. FORESTAL;PIRA;P0244URCPLLF;PIRA-PULP-COS-CC;2.44;CC;Fresca;T010;CP CONSTITUCION;;PULPABLE;Normal;;76.35;1.596;121.855;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829943;2026-06-01T00:34:50;11947;MOLCO CBB;FT01;si;FA02;COSECHA;COSECHA;77141170-3;FORESTAL RIO VERDE LTDA.;2077644;77141170-3;RIO VERDE LTDA. FORESTAL;PIRA;P0265RRCCAL1;PIRA-ASER-COS-CC;2.6;CC;Fresca;N051;CN LOG NVA ALDEA;40-66;ASERRABLE;Normal;7;;0.263;1.841;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829943;2026-06-01T00:34:50;11947;MOLCO CBB;FT01;si;FA02;COSECHA;COSECHA;77141170-3;FORESTAL RIO VERDE LTDA.;2077644;77141170-3;RIO VERDE LTDA. FORESTAL;PIRA;P0330RRCCAL1;PIRA-ASER-COS-CC;3.2;CC;Fresca;5943;Radiata Spa;16-38;ASERRABLE;Normal;16;;0.113;1.808;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829943;2026-06-01T00:34:50;11947;MOLCO CBB;FT01;si;FA02;COSECHA;COSECHA;77141170-3;FORESTAL RIO VERDE LTDA.;2077644;77141170-3;RIO VERDE LTDA. FORESTAL;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;T014;CN VINALES;16-38;ASERRABLE;Normal;1133;;0.177;200.541;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829944;2026-06-01T00:37:58;10615;LOMA COLORADA;FT01;no;CM062;COSECHA;COSECHA;76281194-4;FORESTAL MAULE NORTE LIMITADA;2078321;76281194-4;MAULE NORTE LTDA. FORESTAL;PIRA;P0244URC8-16;PIRA-PULP-COS-CC;2.44;CC;Fresca;T010;CP CONSTITUCION;;PULPABLE;Normal;;13.5;1.596;21.546;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829944;2026-06-01T00:37:58;10615;LOMA COLORADA;FT01;no;CM062;COSECHA;COSECHA;76281194-4;FORESTAL MAULE NORTE LIMITADA;2078321;76281194-4;MAULE NORTE LTDA. FORESTAL;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;T014;CN VINALES;16-38;ASERRABLE;Normal;977;;0.19;185.63;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829945;2026-06-01T00:38:45;10653;MONTANA LOS OLIVOS;FT01;si;CK002;COSECHA;COSECHA;76281194-4;FORESTAL MAULE NORTE LIMITADA;2077594;76281194-4;MAULE NORTE LTDA. FORESTAL;PIRA;P0244URCPLLF;PIRA-PULP-COS-CC;2.44;CC;Fresca;T010;CP CONSTITUCION;;PULPABLE;Normal;;111.92;1.596;178.62432;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829945;2026-06-01T00:38:45;10653;MONTANA LOS OLIVOS;FT01;si;CK002;COSECHA;COSECHA;76281194-4;FORESTAL MAULE NORTE LIMITADA;2077594;76281194-4;MAULE NORTE LTDA. FORESTAL;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;T014;CN VINALES;16-38;ASERRABLE;Normal;557;;0.19;105.83;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829947;2026-06-01T00:36:36;11633;BUENA VISTA SOTO 2;FT01;no;CIMA81;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077543;96567940-5;CIMA FORESTAL;PIRA;P0244URC8-16;PIRA-PULP-COS-CC;2.44;CC;Fresca;T010;CP CONSTITUCION;;PULPABLE;Normal;;36.341;1.596;58;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829947;2026-06-01T00:36:36;11633;BUENA VISTA SOTO 2;FT01;no;CIMA81;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077543;96567940-5;CIMA FORESTAL;PIRA;P0265RRCCAL1;PIRA-ASER-COS-CC;2.6;CC;Fresca;N051;CN LOG NVA ALDEA;;ASERRABLE;Normal;13;;0.315;4.095;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829947;2026-06-01T00:36:36;11633;BUENA VISTA SOTO 2;FT01;no;CIMA81;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077543;96567940-5;CIMA FORESTAL;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;T014;CN VINALES;;ASERRABLE;Normal;768;;0.19;145.92;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829948;2026-06-01T00:38:51;20166;RAQUI RESERVA 4;BC01;no;CIMA47;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2076383;96567940-5;CIMA FORESTAL;EUGL;E0550UGCPLLF;EUGL-PULP-COS-CC;5.5;CC;Fresca;C183;CP MAPA;;PULPABLE;Normal;;104.11;1.46;152;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829949;2026-06-01T00:39:48;10706;BUENA VISTA MAUREIRA;FT01;no;CIMA81;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077523;96567940-5;CIMA FORESTAL;PIRA;P0244URC18-38;PIRA-PULP-COS-CC;2.44;CC;Fresca;T010;CP CONSTITUCION;;PULPABLE;Normal;;30.075;1.596;48;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829949;2026-06-01T00:39:48;10706;BUENA VISTA MAUREIRA;FT01;no;CIMA81;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077523;96567940-5;CIMA FORESTAL;PIRA;P0265RRCCAL1;PIRA-ASER-COS-CC;2.6;CC;Fresca;N051;CN LOG NVA ALDEA;;ASERRABLE;Normal;1;;0.332;0.332;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829949;2026-06-01T00:39:48;10706;BUENA VISTA MAUREIRA;FT01;no;CIMA81;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077523;96567940-5;CIMA FORESTAL;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;T014;CN VINALES;;ASERRABLE;Normal;187;;0.204;38.148;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829950;2026-06-01T00:42:59;20071;CARAMAVIDA;BC01;no;CIMA12;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077318;96567940-5;CIMA FORESTAL;PIRA;P0265RRCCAL1;PIRA-ASER-COS-CC;2.6;CC;Fresca;C033;CN HORCONES;;ASERRABLE;Normal;39;;0.431;16.809;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829950;2026-06-01T00:42:59;20071;CARAMAVIDA;BC01;no;CIMA12;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077318;96567940-5;CIMA FORESTAL;PIRA;P0400URCPLLF;PIRA-PULP-COS-CC;4;CC;Fresca;C020;CP ARAUCO;;PULPABLE;Normal;;21.362;1.498;32;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829950;2026-06-01T00:42:59;20071;CARAMAVIDA;BC01;no;CIMA12;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077318;96567940-5;CIMA FORESTAL;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;N051;CN LOG NVA ALDEA;;ASERRABLE;Normal;132;;0.234;30.888;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829950;2026-06-01T00:42:59;20071;CARAMAVIDA;BC01;no;CIMA12;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077318;96567940-5;CIMA FORESTAL;PIRA;P0500RRCCAL1;PIRA-ASER-COS-CC;4.9;CC;Fresca;C033;CN HORCONES;;ASERRABLE;Normal;213;;0.41;87.33;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829950;2026-06-01T00:42:59;20071;CARAMAVIDA;BC01;no;CIMA12;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077318;96567940-5;CIMA FORESTAL;PIRA;P0530PRCCAL1;PIRA-PODA-COS-CC;5.2;CC;Fresca;C033;CN HORCONES;;PODADO;Normal;55;;0.668;36.74;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829951;2026-06-01T00:44:50;11106;BUENA VISTA LOYOLA;FT01;no;CIMA81;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077521;96567940-5;CIMA FORESTAL;PIRA;P0244URC8-16;PIRA-PULP-COS-CC;2.44;CC;Fresca;T010;CP CONSTITUCION;;PULPABLE;Normal;;68.922;1.596;110;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829951;2026-06-01T00:44:50;11106;BUENA VISTA LOYOLA;FT01;no;CIMA81;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077521;96567940-5;CIMA FORESTAL;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;T014;CN VINALES;;ASERRABLE;Normal;1278;;0.26;332.28;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829953;2026-06-01T00:47:10;20566;NOTROS LOS;BC01;no;CIMA46;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2076361;96567940-5;CIMA FORESTAL;EUNI;E0550UNCPLLF;EUNI-PULP-COS-CC;5.5;CC;Fresca;C183;CP MAPA;;PULPABLE;Normal;;167.123;1.46;244;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829953;2026-06-01T00:47:10;20566;NOTROS LOS;BC01;no;CIMA46;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2076361;96567940-5;CIMA FORESTAL;PIRA;P0400URCPLLF;PIRA-PULP-COS-CC;4;CC;Fresca;C020;CP ARAUCO;;PULPABLE;No Rodalizado;;24.032;1.498;36;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829954;2026-06-01T00:46:00;20015;CRUCES MARIA LAS;BC01;no;M21;COSECHA;COSECHA;76489220-8;SERVICIOS MOLINO EL SOL LTDA;2077234;76489220-8;MOLINO EL SOL LTDA SERVICIOS;EUGL;E0550UGCPLLF;EUGL-PULP-COS-CC;5.5;CC;Fresca;C183;CP MAPA;;PULPABLE;Normal;;90.953;1.46;132.791;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829954;2026-06-01T00:46:00;20015;CRUCES MARIA LAS;BC01;no;M21;COSECHA;COSECHA;76489220-8;SERVICIOS MOLINO EL SOL LTDA;2077234;76489220-8;MOLINO EL SOL LTDA SERVICIOS;PIRA;P0265RRCCAL1;PIRA-ASER-COS-CC;2.6;CC;Fresca;C033;CN HORCONES;24-70;ASERRABLE;No Rodalizado;22;;0.315;6.93;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829954;2026-06-01T00:46:00;20015;CRUCES MARIA LAS;BC01;no;M21;COSECHA;COSECHA;76489220-8;SERVICIOS MOLINO EL SOL LTDA;2077234;76489220-8;MOLINO EL SOL LTDA SERVICIOS;PIRA;P0400URCPLLF;PIRA-PULP-COS-CC;4;CC;Fresca;C020;CP ARAUCO;;PULPABLE;No Rodalizado;;11.312;1.498;16.945;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829955;2026-06-01T00:47:32;31289;TRIPAYANTE  P-44;FS01;si;SK03;COSECHA;COSECHA;77536620-6;FORESTAL SAN AGUSTIN LTDA.;2077641;77536620-6;SAN AGUSTIN FORESTAL;EUNI;E0300UNCPLVA;EUNI-PULP-COS-CC;3;CC;Fresca;S010;CP VALDIVIA;;PULPABLE;Normal;;2.206;1.24;2.735;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829955;2026-06-01T00:47:32;31289;TRIPAYANTE  P-44;FS01;si;SK03;COSECHA;COSECHA;77536620-6;FORESTAL SAN AGUSTIN LTDA.;2077641;77536620-6;SAN AGUSTIN FORESTAL;EUNI;E0350UNCPLSD;EUNI-PULP-COS-CC;3.5;CC;Fresca;S010;CP VALDIVIA;;PULPABLE;Normal;;1.807;1.512;2.732;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829955;2026-06-01T00:47:32;31289;TRIPAYANTE  P-44;FS01;si;SK03;COSECHA;COSECHA;77536620-6;FORESTAL SAN AGUSTIN LTDA.;2077641;77536620-6;SAN AGUSTIN FORESTAL;EUNI;E0600UNC15MA;EUNI-PULP-COS-CC;6;CC;Fresca;S010;CP VALDIVIA;;PULPABLE;Normal;;177.049;1.46;258.492;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829955;2026-06-01T00:47:32;31289;TRIPAYANTE  P-44;FS01;si;SK03;COSECHA;COSECHA;77536620-6;FORESTAL SAN AGUSTIN LTDA.;2077641;77536620-6;SAN AGUSTIN FORESTAL;EUNI;E0600UNC8-14;EUNI-PULP-COS-CC;6;CC;Fresca;S010;CP VALDIVIA;;PULPABLE;Normal;;23.484;1.46;34.287;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829956;2026-06-01T00:48:28;10149;BURCA;FC00;no;CM060;COSECHA;COSECHA;77070090-6;JORGE ARCE Y CIA. LTDA.;2077419;77070090-6;JORGE ARCE Y CIA. LTDA.;EUGL;E0550UGCPLLF;EUGL-PULP-COS-CC;5.5;CC;Fresca;N011;PTA NVA ALDEA;;PULPABLE;Normal;;98.279;1.323;130.023;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829957;2026-06-01T00:49:12;10532;PALHUEN DE LA MONTANA;FT01;no;FA11;COSECHA;COSECHA;77707450-4;CONSTRUCTORA HUEQUECURA LTDA.;2077864;77707450-4;HUEQUECURA LTDA. CONSTRUCTORA;PIRA;P0244NRCPLLF;PIRA-PULP-COS-CC;2.44;CC;Quemada;T012;CP TENO;;PULPABLE;Normal;;98;1.596;156.408;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829957;2026-06-01T00:49:12;10532;PALHUEN DE LA MONTANA;FT01;no;FA11;COSECHA;COSECHA;77707450-4;CONSTRUCTORA HUEQUECURA LTDA.;2077864;77707450-4;HUEQUECURA LTDA. CONSTRUCTORA;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;T014;CN VINALES;16-38;ASERRABLE;Normal;700;;0.19;133;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829958;2026-06-01T00:49:50;11947;MOLCO CBB;FT01;si;FA01;COSECHA;COSECHA;77141170-3;FORESTAL RIO VERDE LTDA.;2077644;77141170-3;RIO VERDE LTDA. FORESTAL;PIRA;P0244URCPLLF;PIRA-PULP-COS-CC;2.44;CC;Fresca;T010;CP CONSTITUCION;;PULPABLE;Normal;;126.25;1.596;201.495;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829958;2026-06-01T00:49:50;11947;MOLCO CBB;FT01;si;FA01;COSECHA;COSECHA;77141170-3;FORESTAL RIO VERDE LTDA.;2077644;77141170-3;RIO VERDE LTDA. FORESTAL;PIRA;P0265LRCCAL1;PIRA-PODA-COS-CC;2.6;CC;Quemada;N051;CN LOG NVA ALDEA;28-70;PODADO;Normal;14;;0.315;4.41;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829958;2026-06-01T00:49:50;11947;MOLCO CBB;FT01;si;FA01;COSECHA;COSECHA;77141170-3;FORESTAL RIO VERDE LTDA.;2077644;77141170-3;RIO VERDE LTDA. FORESTAL;PIRA;P0265PRCCAL1;PIRA-PODA-COS-CC;2.6;CC;Fresca;N051;CN LOG NVA ALDEA;28-70;PODADO;Normal;6;;0.315;1.89;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829958;2026-06-01T00:49:50;11947;MOLCO CBB;FT01;si;FA01;COSECHA;COSECHA;77141170-3;FORESTAL RIO VERDE LTDA.;2077644;77141170-3;RIO VERDE LTDA. FORESTAL;PIRA;P0265RRCCAL1;PIRA-ASER-COS-CC;2.6;CC;Fresca;N051;CN LOG NVA ALDEA;40-66;ASERRABLE;Normal;14;;0.263;3.682;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829958;2026-06-01T00:49:50;11947;MOLCO CBB;FT01;si;FA01;COSECHA;COSECHA;77141170-3;FORESTAL RIO VERDE LTDA.;2077644;77141170-3;RIO VERDE LTDA. FORESTAL;PIRA;P0410MRCCAL1;PIRA-ASER-COS-CC;4;CC;Quemada;T014;CN VINALES;16-38;ASERRABLE;Normal;23;;0.176;4.048;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829958;2026-06-01T00:49:50;11947;MOLCO CBB;FT01;si;FA01;COSECHA;COSECHA;77141170-3;FORESTAL RIO VERDE LTDA.;2077644;77141170-3;RIO VERDE LTDA. FORESTAL;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;T014;CN VINALES;16-38;ASERRABLE;Normal;761;;0.176;133.936;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829959;2026-06-01T00:50:12;30639;LIRAYEN;FS01;si;NED1;COSECHA;COSECHA;77224300-6;SOC. DE SERVICIOS FORESTALES NYLYUMAR LTDA.;2078143;77224300-6;NYLYUMAR LTDA. SOC. DE SERV. FORESTALES;EUNI;E0300UNSPLVA;EUNI-PULP-COS-SC;3;SC;Fresca;S010;CP VALDIVIA;;PULPABLE;Normal;;18.702;1.316;24.612;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829959;2026-06-01T00:50:12;30639;LIRAYEN;FS01;si;NED1;COSECHA;COSECHA;77224300-6;SOC. DE SERVICIOS FORESTALES NYLYUMAR LTDA.;2078143;77224300-6;NYLYUMAR LTDA. SOC. DE SERV. FORESTALES;EUNI;E0350UNSPLSD;EUNI-PULP-COS-SC;3.5;SC;Fresca;S010;CP VALDIVIA;;PULPABLE;Normal;;61.703;1.69;104.278;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829959;2026-06-01T00:50:12;30639;LIRAYEN;FS01;si;NED1;COSECHA;COSECHA;77224300-6;SOC. DE SERVICIOS FORESTALES NYLYUMAR LTDA.;2078143;77224300-6;NYLYUMAR LTDA. SOC. DE SERV. FORESTALES;EUNI;E0600UNS15MA;EUNI-PULP-COS-SC;6;SC;Fresca;S010;CP VALDIVIA;;PULPABLE;Normal;;157.716;1.729;272.691;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829960;2026-06-01T00:50:51;10149;BURCA;FC00;no;CM060;COSECHA;COSECHA;77070090-6;JORGE ARCE Y CIA. LTDA.;2077419;77070090-6;JORGE ARCE Y CIA. LTDA.;EUGL;E0550UGCPLLF;EUGL-PULP-COS-CC;5.5;CC;Fresca;N011;PTA NVA ALDEA;;PULPABLE;Normal;;211.885;1.323;280.324;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829961;2026-06-01T00:52:10;10532;PALHUEN DE LA MONTANA;FT01;no;FA12;COSECHA;COSECHA;77707450-4;CONSTRUCTORA HUEQUECURA LTDA.;2078311;77707450-4;HUEQUECURA LTDA. CONSTRUCTORA;PIRA;P0244URCPLLF;PIRA-PULP-COS-CC;2.44;CC;Fresca;T010;CP CONSTITUCION;;PULPABLE;Normal;;162;1.596;258.552;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829962;2026-06-01T00:52:54;31289;TRIPAYANTE  P-44;FS01;si;SK03;COSECHA;COSECHA;77536620-6;FORESTAL SAN AGUSTIN LTDA.;2077640;77536620-6;SAN AGUSTIN FORESTAL;EUNI;E0600UNC15MA;EUNI-PULP-COS-CC;6;CC;Fresca;S010;CP VALDIVIA;;PULPABLE;Normal;;29.73;1.46;43.406;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829963;2026-06-01T00:54:09;10532;PALHUEN DE LA MONTANA;FT01;no;FA14;COSECHA;COSECHA;77707450-4;CONSTRUCTORA HUEQUECURA LTDA.;2078311;77707450-4;HUEQUECURA LTDA. CONSTRUCTORA;PIRA;P0244NRCPLLF;PIRA-PULP-COS-CC;2.44;CC;Quemada;T012;CP TENO;;PULPABLE;Normal;;45;1.596;71.82;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829963;2026-06-01T00:54:09;10532;PALHUEN DE LA MONTANA;FT01;no;FA14;COSECHA;COSECHA;77707450-4;CONSTRUCTORA HUEQUECURA LTDA.;2078311;77707450-4;HUEQUECURA LTDA. CONSTRUCTORA;PIRA;P0410MRCCAL1;PIRA-ASER-COS-CC;4;CC;Quemada;T014;CN VINALES;16-38;ASERRABLE;Normal;30;;0.19;5.7;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829963;2026-06-01T00:54:09;10532;PALHUEN DE LA MONTANA;FT01;no;FA14;COSECHA;COSECHA;77707450-4;CONSTRUCTORA HUEQUECURA LTDA.;2078311;77707450-4;HUEQUECURA LTDA. CONSTRUCTORA;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;T014;CN VINALES;16-38;ASERRABLE;Normal;400;;0.19;76;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829964;2026-06-01T00:54:09;80115;CARTAGO FBB;FC00;no;HT42;COSECHA;COSECHA;77141170-3;FORESTAL RIO VERDE LTDA.;2077882;77141170-3;RIO VERDE LTDA. FORESTAL;EUNI;E0550UNCPLLF;EUNI-PULP-COS-CC;5.5;CC;Fresca;C183;CP MAPA;;PULPABLE;Normal;;223.404;1.323;295.563;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829966;2026-06-01T00:57:19;20101;NATRAL;BC01;no;CIMA18;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077824;96567940-5;CIMA FORESTAL;PIRA;P0265RRCCAL1;PIRA-ASER-COS-CC;2.6;CC;Fresca;C033;CN HORCONES;;ASERRABLE;Normal;2;;0.187;0.374;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829966;2026-06-01T00:57:19;20101;NATRAL;BC01;no;CIMA18;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077824;96567940-5;CIMA FORESTAL;PIRA;P0400URCPLLF;PIRA-PULP-COS-CC;4;CC;Fresca;C020;CP ARAUCO;;PULPABLE;Normal;;47.397;1.498;71;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829966;2026-06-01T00:57:19;20101;NATRAL;BC01;no;CIMA18;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077824;96567940-5;CIMA FORESTAL;PIRA;P0410RRCCAL1;PIRA-ASER-COS-CC;4;CC;Fresca;N051;CN LOG NVA ALDEA;;ASERRABLE;Normal;208;;0.164;34.112;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
829966;2026-06-01T00:57:19;20101;NATRAL;BC01;no;CIMA18;COSECHA;COSECHA;96567940-5;FORESTAL ARAUCO;2077824;96567940-5;CIMA FORESTAL;PIRA;P0500RRCCAL1;PIRA-ASER-COS-CC;4.9;CC;Fresca;C033;CN HORCONES;;ASERRABLE;Normal;480;;0.313;150.24;1;FSC 100%-SA-FM/COC-004173;1;100% CERTIFICADO CERTFOR-CL21/819943415
